Order ID,Customer ID,Location_ID,Order Date
CA-2020-139731,JE-15745,US-Cen-Tex-Ama-79109,15-10-2020
CA-2020-110765,MP-17965,US-Eas-New-New-10011,16-10-2020
CA-2020-152527,CM-12190,US-Wes-Cal-Los-90004,17-10-2020
CA-2020-105613,KN-16705,US-Cen-Tex-Mca-78501,18-10-2020
CA-2020-127824,JC-15775,US-Wes-Was-Sea-98115,18-10-2020
CA-2020-160171,RM-19675,US-Wes-Cal-Los-90008,19-10-2020
CA-2020-131128,TB-21520,US-Eas-New-Con-3301,19-10-2020
CA-2020-113901,NH-18610,US-Cen-Mic-Det-48227,19-10-2020
CA-2020-150413,CS-11860,US-Cen-Tex-Dal-75220,19-10-2020
CA-2020-149097,SV-20785,US-Wes-Cal-Los-90045,20-10-2020
US-2020-160563,NS-18640,US-Wes-Cal-San-94109,20-10-2020
CA-2020-164623,MS-17770,US-Eas-New-New-10035,20-10-2020
US-2020-104430,LT-17110,US-Cen-Ill-Blo-61701,22-10-2020
CA-2020-169733,GM-14500,US-Sou-Flo-Hol-33021,22-10-2020
CA-2020-109190,CC-12685,US-Cen-Tex-Lub-79424,23-10-2020
CA-2020-132486,JF-15355,US-Wes-Cal-San-92105,23-10-2020
CA-2020-142692,AG-10495,US-Wes-Was-Sea-98105,23-10-2020
CA-2020-155068,RA-19285,US-Sou-Flo-Lak-33801,23-10-2020
CA-2020-110877,JE-15715,US-Cen-Tex-Hou-77041,23-10-2020
CA-2020-118738,AG-10495,US-Cen-Tex-Hou-77041,24-10-2020
CA-2020-149650,RD-19660,US-Wes-Cal-Oak-94601,24-10-2020
CA-2020-156608,MT-18070,US-Cen-Tex-San-78207,24-10-2020
CA-2020-130848,DG-13300,US-Wes-Col-Den-80219,25-10-2020
CA-2020-105844,JF-15415,US-Wes-Nev-Spa-89431,25-10-2020
CA-2020-152891,TB-21625,US-Wes-Cal-San-94110,25-10-2020
CA-2020-109862,HK-14890,US-Eas-Del-New-19711,25-10-2020
CA-2020-150714,KH-16690,US-Wes-Ore-Spr-97477,26-10-2020
CA-2020-156146,AG-10495,US-Wes-Ari-Peo-85345,26-10-2020
CA-2020-139290,MY-17380,US-Wes-Cal-Ran-91730,26-10-2020
CA-2020-162537,RD-19585,US-Sou-Ken-Hen-42420,28-10-2020
CA-2020-110289,NB-18655,US-Wes-Cal-San-94109,29-10-2020
US-2020-131359,FA-14230,US-Wes-Col-Den-80219,30-10-2020
CA-2020-132318,TT-21220,US-Sou-Vir-Vir-23464,30-10-2020
CA-2020-145758,BF-11020,US-Eas-New-New-10024,30-10-2020
CA-2020-123673,CH-12070,US-Cen-Mic-Det-48227,30-10-2020
US-2020-164448,DK-12835,US-Wes-Cal-Sal-93905,31-10-2020
CA-2020-132570,KT-16480,US-Eas-New-Buf-14215,31-10-2020
CA-2020-131457,MZ-17515,US-Wes-Cal-Red-92374,31-10-2020
CA-2020-164882,SG-20080,US-Wes-Cal-Red-92374,31-10-2020
CA-2020-122259,HP-14815,US-Cen-Mic-Jac-49201,31-10-2020
CA-2020-105221,VM-21685,US-Eas-Pen-Phi-19140,01-11-2020
CA-2020-108119,MS-17530,US-Sou-Ark-Con-72032,01-11-2020
US-2020-110163,GA-14725,US-Wes-Ore-Sal-97301,01-11-2020
CA-2020-126739,JH-16180,US-Eas-New-New-10035,01-11-2020
CA-2020-113145,VD-21670,US-Eas-New-New-10011,01-11-2020
CA-2020-141740,JF-15490,US-Eas-New-New-10009,01-11-2020
CA-2020-130995,QJ-19255,US-Eas-New-New-10009,01-11-2020
CA-2020-141810,BB-10990,US-Cen-Tex-San-78207,02-11-2020
CA-2020-168207,LT-17110,US-Wes-Cal-San-92105,02-11-2020
CA-2020-130890,JO-15280,US-Wes-Cal-Los-90004,02-11-2020
CA-2020-160227,ED-13885,US-Eas-New-New-10011,02-11-2020
CA-2020-100657,SW-20245,US-Eas-New-Tro-12180,02-11-2020
CA-2020-125416,KC-16540,US-Wes-Was-Sea-98115,02-11-2020
CA-2020-138625,EG-13900,US-Sou-Vir-Che-23320,02-11-2020
CA-2020-121041,CS-12250,US-Cen-Tex-Hal-76117,03-11-2020
CA-2020-162047,FH-14365,US-Eas-New-Lon-11561,03-11-2020
CA-2020-140410,CM-12655,US-Wes-Cal-Los-90008,03-11-2020
CA-2020-103961,NG-18430,US-Cen-Ill-Qui-62301,05-11-2020
CA-2020-144386,GT-14635,US-Eas-New-New-10009,05-11-2020
CA-2020-145485,JM-16195,US-Wes-Cal-San-94109,05-11-2020
US-2020-136259,CB-12415,US-Eas-Ohi-Lak-44107,05-11-2020
CA-2020-118444,VD-21670,US-Sou-Flo-Cor-33065,05-11-2020
CA-2020-131072,KL-16645,US-Wes-Was-Sea-98105,05-11-2020
CA-2020-131422,GB-14530,US-Sou-Nor-Mon-28110,05-11-2020
CA-2020-105312,MT-17815,US-Wes-Ari-Sco-85254,06-11-2020
CA-2020-105571,CP-12340,US-Sou-Flo-Mia-33142,07-11-2020
CA-2020-163181,AB-10105,US-Cen-Tex-Hou-77041,07-11-2020
CA-2020-102848,KB-16240,US-Wes-Cal-Los-90036,07-11-2020
CA-2020-134922,KB-16240,US-Eas-Pen-Phi-19140,07-11-2020
CA-2020-162887,SV-20785,US-Eas-Ver-Bur-5408,07-11-2020
CA-2020-126669,DO-13645,US-Cen-Tex-Hou-77036,07-11-2020
CA-2020-148432,MC-18130,US-Eas-Del-New-19711,07-11-2020
CA-2020-114811,KD-16495,US-Eas-New-New-10024,08-11-2020
CA-2020-108259,NS-18640,US-Sou-Nor-Jac-28540,08-11-2020
CA-2020-123568,SC-20095,US-Wes-Uta-Wes-84084,08-11-2020
CA-2020-154886,SW-20455,US-Wes-Cal-San-94109,08-11-2020
CA-2020-109386,RH-19600,US-Sou-Vir-Ham-23666,08-11-2020
CA-2020-164441,AC-10450,US-Eas-New-New-10011,08-11-2020
CA-2020-111990,DB-13660,US-Cen-Tex-Hou-77095,08-11-2020
CA-2020-117611,MZ-17335,US-Wes-Cal-San-92024,08-11-2020
US-2020-151407,RD-19585,US-Cen-Iow-Dub-52001,08-11-2020
CA-2020-117086,QJ-19255,US-Eas-Ver-Bur-5408,08-11-2020
CA-2020-105634,HA-14905,US-Eas-Mas-Fra-2038,08-11-2020
CA-2020-146486,DV-13465,US-Eas-New-Oce-11572,09-11-2020
CA-2020-126466,JO-15550,US-Wes-Cal-Ros-95661,09-11-2020
CA-2020-127509,AS-10090,US-Cen-Mis-Spr-65807,09-11-2020
CA-2020-169796,Dp-13240,US-Eas-New-New-10035,09-11-2020
CA-2020-158554,CM-12190,US-Eas-Pen-Phi-19134,09-11-2020
CA-2020-113222,AG-10765,US-Cen-Ind-Law-46226,09-11-2020
CA-2020-121783,PO-19180,US-Cen-Min-Ros-55113,10-11-2020
CA-2020-155040,AH-10210,US-Wes-Cal-Bre-94513,10-11-2020
CA-2020-158659,SC-20695,US-Cen-Ind-Ric-47374,10-11-2020
CA-2020-147690,SC-20020,US-Eas-Pen-Phi-19140,10-11-2020
CA-2020-111948,AG-10495,US-Cen-Mic-Det-48234,11-11-2020
US-2020-153283,EB-14110,US-Eas-New-New-10035,12-11-2020
CA-2020-162964,MF-18250,US-Cen-Tex-Hou-77095,12-11-2020
CA-2020-153220,YC-21895,US-Wes-Cal-Los-90032,12-11-2020
CA-2020-113628,AH-10690,US-Sou-Flo-Pla-33317,12-11-2020
US-2020-156867,LC-16870,US-Wes-Col-Aur-80013,13-11-2020
CA-2020-149909,RA-19915,US-Cen-Ind-Col-47201,13-11-2020
CA-2020-115798,KL-16645,US-Eas-Del-New-19711,13-11-2020
CA-2020-136147,FM-14380,US-Sou-Flo-Mia-33178,13-11-2020
CA-2020-114503,AA-10375,US-Sou-Ten-Leb-37087,13-11-2020
CA-2020-111199,JK-15730,US-Sou-Nor-Jac-28540,13-11-2020
CA-2020-144519,AW-10930,US-Wes-Mon-Hel-59601,13-11-2020
CA-2020-104948,KH-16510,US-Wes-Cal-San-92404,13-11-2020
CA-2020-130183,PO-18850,US-Cen-Tex-Hou-77041,13-11-2020
CA-2020-153073,HA-14905,US-Cen-Ill-Chi-60610,13-11-2020
CA-2020-154746,PJ-18835,US-Sou-Vir-Spr-22153,14-11-2020
CA-2020-138674,KB-16585,US-Wes-Ore-Spr-97477,14-11-2020
US-2020-111927,LS-17230,US-Eas-Del-Dov-19901,14-11-2020
CA-2020-151043,MG-17680,US-Eas-Pen-Phi-19143,14-11-2020
CA-2020-123141,GZ-14470,US-Wes-New-Rio-87124,14-11-2020
CA-2020-137897,PJ-18835,US-Eas-New-New-10035,14-11-2020
CA-2020-129525,VP-21760,US-Eas-Ohi-Tol-43615,15-11-2020
CA-2020-145324,DH-13675,US-Sou-Vir-Har-22801,15-11-2020
CA-2020-113173,DK-13225,US-Cen-Ill-Chi-60653,15-11-2020
CA-2020-138954,MH-17785,US-Eas-New-New-10035,15-11-2020
CA-2020-150875,HK-14890,US-Wes-Ida-Boi-83704,16-11-2020
CA-2020-135685,MP-18175,US-Cen-Wis-Mil-53209,16-11-2020
CA-2020-164539,PO-19180,US-Eas-New-New-10011,16-11-2020
CA-2020-145394,MC-17605,US-Cen-Ill-Chi-60610,16-11-2020
CA-2020-120446,JG-15805,US-Wes-Cal-San-92105,16-11-2020
CA-2020-126725,BS-11665,US-Wes-Cal-San-92105,17-11-2020
CA-2020-110863,AA-10645,US-Cen-Okl-Okl-73120,17-11-2020
CA-2020-163090,GH-14665,US-Cen-Ill-Chi-60610,17-11-2020
CA-2020-166800,AG-10300,US-Wes-Nev-Las-89115,19-11-2020
CA-2020-145814,KD-16345,US-Eas-New-New-10035,19-11-2020
CA-2020-151680,TC-21475,US-Wes-Was-Sea-98115,19-11-2020
CA-2020-163965,SS-20875,US-Sou-Flo-Mia-33180,20-11-2020
CA-2020-116484,JK-15205,US-Eas-Ohi-Mar-43302,20-11-2020
CA-2020-112305,KB-16405,US-Wes-Was-Sea-98105,20-11-2020
CA-2020-124058,LC-16885,US-Wes-Cal-Oak-94601,20-11-2020
CA-2020-144652,SN-20560,US-Wes-Cal-Los-90008,20-11-2020
CA-2020-156524,DL-12865,US-Eas-New-New-10011,20-11-2020
CA-2020-136420,CS-12250,US-Wes-Cal-San-92024,20-11-2020
CA-2020-146465,PB-18805,US-Wes-Cal-San-94122,20-11-2020
US-2020-165743,MM-18055,US-Wes-Col-Aur-80013,20-11-2020
CA-2020-100454,BM-11650,US-Eas-New-New-10035,20-11-2020
US-2020-158589,KW-16570,US-Wes-Cal-San-94109,20-11-2020
CA-2020-110891,PO-19195,US-Eas-Pen-Phi-19140,20-11-2020
CA-2020-161767,GK-14620,US-Cen-Tex-Dal-75217,20-11-2020
US-2020-101511,JE-15745,US-Eas-Ohi-New-43055,21-11-2020
CA-2020-109337,DL-13330,US-Cen-Ind-Law-46226,21-11-2020
CA-2020-115511,NW-18400,US-Wes-Nev-Las-89115,21-11-2020
CA-2020-105690,CA-11965,US-Cen-Tex-Por-77642,21-11-2020
US-2020-159499,EM-14095,US-Wes-Ari-Pho-85023,21-11-2020
CA-2020-119879,SS-20410,US-Eas-Pen-Phi-19120,21-11-2020
CA-2020-107083,BB-11545,US-Cen-Tex-For-76106,21-11-2020
CA-2020-102778,JH-15820,US-Sou-Nor-Mon-28110,21-11-2020
CA-2020-139094,MO-17800,US-Cen-Tex-San-78207,22-11-2020
US-2020-118983,HP-14815,US-Cen-Tex-For-76106,22-11-2020
US-2020-165449,AP-10720,US-Cen-Tex-Fri-75034,22-11-2020
CA-2020-100545,IM-15070,US-Eas-Pen-Phi-19120,22-11-2020
CA-2020-123505,AR-10540,US-Eas-Mas-Qui-2169,22-11-2020
CA-2020-137708,NG-18430,US-Wes-Cal-Los-90008,22-11-2020
CA-2020-149300,BH-11710,US-Sou-Flo-Hia-33012,22-11-2020
CA-2020-162376,HD-14785,US-Eas-Mas-Cam-2138,22-11-2020
CA-2020-168459,MC-17275,US-Sou-Ten-Mem-38109,22-11-2020
CA-2020-144274,PW-19240,US-Eas-Del-Wil-19805,23-11-2020
CA-2020-111395,VB-21745,US-Cen-Tex-San-78207,23-11-2020
CA-2020-123113,AT-10735,US-Eas-New-Mor-7960,23-11-2020
CA-2020-153416,TS-21340,US-Wes-Cal-Los-90036,24-11-2020
CA-2020-135545,KM-16720,US-Wes-Cal-Los-90004,24-11-2020
CA-2020-105347,DP-13000,US-Wes-Cal-Los-90004,24-11-2020
US-2020-164357,SF-20065,US-Sou-Nor-Wil-28403,25-11-2020
CA-2020-117961,GP-14740,US-Eas-Mas-Leo-1453,26-11-2020
CA-2020-158939,EA-14035,US-Cen-Mis-Spr-65807,26-11-2020
CA-2020-166975,SH-20635,US-Sou-Ten-Jac-38301,26-11-2020
CA-2020-145184,JD-16150,US-Eas-Del-New-19711,27-11-2020
CA-2020-130974,MA-17560,US-Eas-Mas-Eve-2149,27-11-2020
US-2020-168935,DO-13435,US-Sou-Flo-Pem-33024,27-11-2020
CA-2020-160059,TB-21190,US-Sou-Ark-Fay-72701,27-11-2020
CA-2020-101910,CD-11920,US-Wes-Cal-Lak-92530,27-11-2020
CA-2020-125234,SN-20710,US-Wes-Cal-Los-90049,27-11-2020
US-2020-154389,EH-14125,US-Eas-Pen-Phi-19140,27-11-2020
CA-2020-163762,JE-15475,US-Eas-New-New-10024,27-11-2020
CA-2020-157028,MA-17995,US-Wes-New-Las-88001,28-11-2020
CA-2020-157133,LC-16885,US-Cen-Ill-Cha-61821,28-11-2020
CA-2020-164497,AJ-10945,US-Wes-Cal-San-94110,28-11-2020
CA-2020-161711,MC-17425,US-Eas-New-New-10035,28-11-2020
CA-2020-111612,EB-14110,US-Eas-Ohi-Col-43229,28-11-2020
US-2020-159982,DR-12880,US-Cen-Ill-Chi-60623,28-11-2020
CA-2020-142930,EB-14170,US-Cen-Tex-Aus-78745,28-11-2020
CA-2020-129112,AW-10840,US-Cen-Tex-All-75002,29-11-2020
CA-2020-154340,EK-13795,US-Wes-Cal-San-92704,29-11-2020
CA-2020-138009,SF-20965,US-Cen-Mic-Dea-48126,29-11-2020
CA-2020-110016,BT-11395,US-Cen-Mic-Det-48227,29-11-2020
CA-2020-144099,PO-19195,US-Wes-Cal-San-94122,29-11-2020
CA-2020-158323,AB-10600,US-Sou-Nor-Jac-28540,30-11-2020
CA-2020-107685,JM-15865,US-Wes-Nev-Las-89115,30-11-2020
CA-2020-141327,LR-16915,US-Sou-Nor-Dur-27707,30-11-2020
CA-2020-122210,WB-21850,US-Eas-Pen-Phi-19134,30-11-2020
CA-2020-140830,PS-18970,US-Sou-Ken-Hen-42420,30-11-2020
CA-2020-137925,JL-15235,US-Eas-New-New-10035,30-11-2020
CA-2020-156328,RM-19375,US-Sou-Nor-Ral-27604,30-11-2020
US-2020-141453,DB-13270,US-Cen-Tex-Aus-78745,30-11-2020
CA-2020-103723,BT-11305,US-Wes-Was-Sea-98105,01-12-2020
CA-2020-119907,LC-17140,US-Wes-Was-Sea-98103,01-12-2020
CA-2020-137113,TW-21025,US-Wes-Was-Sea-98105,01-12-2020
CA-2020-111038,LC-16960,US-Wes-Cal-San-92037,01-12-2020
US-2020-105676,NM-18520,US-Cen-Tex-Hou-77036,01-12-2020
US-2020-148817,KD-16495,US-Sou-Vir-Che-23320,01-12-2020
CA-2020-110324,MA-17560,US-Cen-Mic-Jac-49201,01-12-2020
CA-2020-123092,JG-15115,US-Sou-Nor-Jac-28540,03-12-2020
CA-2020-156853,HP-14815,US-Eas-New-Con-3301,03-12-2020
CA-2020-122756,DK-13225,US-Eas-Pen-Phi-19140,03-12-2020
CA-2020-110093,AB-10255,US-Eas-Pen-Phi-19134,03-12-2020
CA-2020-147851,MP-17470,US-Eas-New-New-10009,03-12-2020
CA-2020-142475,BS-11380,US-Eas-New-New-10011,03-12-2020
CA-2020-142377,MS-17980,US-Cen-Mis-Spr-65807,04-12-2020
CA-2020-119508,TZ-21580,US-Wes-Cal-Lak-90712,04-12-2020
CA-2020-130659,MS-17365,US-Eas-New-New-10035,04-12-2020
CA-2020-110247,RH-19555,US-Sou-Flo-Tal-32303,04-12-2020
CA-2020-118871,HM-14860,US-Wes-Cal-Los-90049,04-12-2020
CA-2020-161718,SO-20335,US-Eas-New-Hem-11550,04-12-2020
CA-2020-155600,RO-19780,US-Sou-Ten-Cla-37042,04-12-2020
CA-2020-110814,BD-11635,US-Eas-New-New-10009,05-12-2020
CA-2020-149566,GB-14530,US-Wes-Cal-Los-90049,05-12-2020
CA-2020-101091,SW-20245,US-Eas-Pen-Phi-19140,05-12-2020
CA-2020-117898,TB-21250,US-Cen-Ill-Blo-61701,05-12-2020
US-2020-131842,RR-19525,US-Sou-Ten-Nas-37211,05-12-2020
CA-2020-156440,MH-17620,US-Wes-Cal-San-92105,05-12-2020
CA-2020-142937,SF-20065,US-Cen-Tex-Dal-75220,05-12-2020
CA-2020-134943,SU-20665,US-Cen-Mic-Ann-48104,05-12-2020
US-2020-127040,SG-20605,US-Eas-New-New-10009,06-12-2020
CA-2020-148628,KM-16375,US-Wes-Cal-Tho-91360,06-12-2020
CA-2020-136700,DB-13120,US-Wes-Cal-San-93101,06-12-2020
US-2020-114741,IL-15100,US-Wes-Nev-Nor-89031,06-12-2020
CA-2020-143490,NP-18325,US-Wes-Cal-San-92105,06-12-2020
CA-2020-131884,DK-13375,US-Eas-Ohi-Mar-43302,06-12-2020
CA-2020-144806,GH-14425,US-Wes-Ari-Tuc-85705,06-12-2020
CA-2020-153752,RO-19780,US-Sou-Vir-Arl-22204,06-12-2020
CA-2020-156104,NP-18685,US-Cen-Ind-Ind-46203,06-12-2020
US-2020-149692,KW-16435,US-Cen-Tex-Aus-78745,06-12-2020
CA-2020-168634,AF-10870,US-Wes-Cal-San-94109,06-12-2020
CA-2020-166338,MP-18175,US-Eas-Ohi-Tro-45373,06-12-2020
CA-2020-165050,AH-10210,US-Eas-New-New-10024,07-12-2020
US-2020-120957,KH-16690,US-Wes-Cal-Riv-92503,07-12-2020
CA-2020-134894,DK-12985,US-Sou-Ken-Hen-42420,07-12-2020
CA-2020-135272,MS-17830,US-Wes-Cal-Los-90036,07-12-2020
CA-2020-130736,JF-15490,US-Wes-Was-Sea-98105,07-12-2020
CA-2020-135622,TT-21460,US-Cen-Tex-For-76106,08-12-2020
CA-2020-129532,YS-21880,US-Wes-Cal-Los-90036,08-12-2020
CA-2020-103205,JJ-15760,US-Cen-Tex-Hou-77036,08-12-2020
CA-2020-156118,HG-14965,US-Wes-Col-Col-80906,08-12-2020
CA-2020-157035,KB-16600,US-Cen-Ind-Col-47201,09-12-2020
CA-2020-143105,MA-17560,US-Eas-New-New-10024,10-12-2020
US-2020-168732,KM-16660,US-Sou-Geo-Ros-30076,10-12-2020
CA-2020-106208,JW-16075,US-Cen-Ill-Chi-60610,10-12-2020
CA-2020-115693,FC-14245,US-Wes-Cal-Los-90032,10-12-2020
CA-2020-121650,KD-16495,US-Cen-Mic-Jac-49201,10-12-2020
US-2020-138093,KM-16225,US-Eas-Mar-Bal-21215,10-12-2020
CA-2020-112823,RA-19945,US-Eas-Ohi-Cle-44105,10-12-2020
CA-2020-127502,MT-17815,US-Wes-Cal-San-94110,10-12-2020
CA-2020-104346,IM-15070,US-Wes-Col-Col-80906,11-12-2020
CA-2020-135853,CA-12775,US-Cen-Mic-Det-48205,11-12-2020
CA-2020-106362,LC-16885,US-Eas-Ohi-Tro-45373,11-12-2020
CA-2020-155761,SC-20800,US-Cen-Tex-Hou-77041,11-12-2020
CA-2020-150560,SW-20455,US-Sou-Vir-Suf-23434,11-12-2020
US-2020-120572,GH-14425,US-Sou-Flo-Jac-32216,11-12-2020
CA-2020-134082,JK-15640,US-Wes-Cal-San-92404,11-12-2020
CA-2020-154620,LT-17110,US-Wes-Cal-Lan-93534,12-12-2020
CA-2020-155586,XP-21865,US-Wes-Cal-Chi-95928,12-12-2020
CA-2020-110870,KD-16270,US-Wes-Cal-Los-90032,12-12-2020
CA-2020-145065,DK-13375,US-Wes-Cal-San-92105,12-12-2020
US-2020-167220,JB-15925,US-Cen-Tex-Aus-78745,12-12-2020
CA-2020-129042,EM-13960,US-Eas-Mar-Bal-21215,12-12-2020
CA-2020-127481,JD-15895,US-Wes-Nev-Las-89115,12-12-2020
CA-2020-134075,HA-14905,US-Wes-Cal-San-95123,12-12-2020
CA-2020-148250,RP-19270,US-Wes-Cal-Riv-92503,13-12-2020
CA-2020-125423,MC-17575,US-Wes-Cal-Los-90036,13-12-2020
CA-2020-157770,RD-19585,US-Wes-Cal-Tem-92592,13-12-2020
CA-2020-139962,Dp-13240,US-Eas-Mas-Rev-2151,13-12-2020
CA-2020-146696,RD-19480,US-Wes-Cal-San-92105,14-12-2020
CA-2020-125066,KD-16495,US-Sou-Mis-Jac-39212,14-12-2020
CA-2020-141593,DB-12970,US-Wes-Cal-Los-90045,14-12-2020
CA-2020-114048,EH-13945,US-Wes-Cal-Cos-92627,14-12-2020
CA-2020-126347,AJ-10945,US-Wes-Cal-Los-90045,14-12-2020
CA-2020-130253,PP-18955,US-Wes-Cal-Los-90036,14-12-2020
CA-2020-123232,DJ-13630,US-Wes-Ore-Por-97206,14-12-2020
CA-2020-119592,MM-18280,US-Sou-Geo-Col-31907,14-12-2020
CA-2020-109638,JH-15985,US-Wes-Was-Sea-98115,15-12-2020
CA-2020-137225,JK-15640,US-Eas-New-New-10009,15-12-2020
CA-2020-147830,NF-18385,US-Eas-Ohi-New-43055,15-12-2020
CA-2020-150308,RR-19525,US-Sou-Nor-Car-27511,15-12-2020
CA-2020-162544,SG-20080,US-Wes-Was-Sea-98105,16-12-2020
US-2020-138121,JL-15835,US-Cen-Mic-Det-48205,17-12-2020
US-2020-129637,MC-18100,US-Cen-Ill-Blo-61701,17-12-2020
CA-2020-134117,PG-18895,US-Wes-Cal-Los-90008,17-12-2020
US-2020-137533,JK-15640,US-Eas-Ohi-Cle-44105,18-12-2020
US-2020-120131,LM-17065,US-Eas-Ohi-Spr-45503,18-12-2020
CA-2020-107468,MK-17905,US-Wes-Col-Lou-80027,18-12-2020
CA-2020-153038,RB-19645,US-Sou-Ten-Mem-38109,18-12-2020
US-2020-137960,MW-18220,US-Eas-New-New-10035,18-12-2020
CA-2020-157084,JG-15160,US-Wes-Cal-Los-90049,19-12-2020
US-2020-134558,PM-19135,US-Eas-New-Dov-3820,19-12-2020
CA-2020-109113,EK-13795,US-Cen-Ill-Chi-60610,19-12-2020
CA-2020-100685,SM-20950,US-Cen-Neb-Oma-68104,19-12-2020
CA-2020-115399,AG-10900,US-Eas-Pen-Phi-19134,19-12-2020
CA-2020-127453,JK-15370,US-Eas-Pen-Phi-19143,19-12-2020
US-2020-110261,PR-18880,US-Cen-Ill-Gle-60025,19-12-2020
CA-2020-154144,MH-17785,US-Eas-New-Lin-11757,20-12-2020
CA-2020-137071,ED-13885,US-Cen-Tex-Hou-77036,20-12-2020
CA-2020-154795,GZ-14470,US-Wes-Ari-Bul-86442,20-12-2020
US-2020-123218,KD-16345,US-Cen-Ill-Chi-60623,20-12-2020
CA-2020-141754,EM-14200,US-Sou-Flo-Mia-33142,20-12-2020
US-2020-120712,CS-12130,US-Cen-Tex-Aus-78745,20-12-2020
CA-2020-158918,AI-10855,US-Wes-Cal-Los-90036,20-12-2020
CA-2020-158148,JM-15865,US-Sou-Vir-Arl-22204,20-12-2020
CA-2020-165414,LS-17245,US-Sou-Nor-Jac-28540,21-12-2020
US-2020-126214,JS-15880,US-Wes-Was-Sea-98103,21-12-2020
CA-2020-154284,SZ-20035,US-Cen-Ill-Sai-60174,21-12-2020
CA-2020-112375,RD-19720,US-Sou-Flo-Day-32114,21-12-2020
CA-2020-161795,AH-10075,US-Eas-Ohi-Col-43229,21-12-2020
CA-2020-127019,ER-13855,US-Wes-Col-Col-80906,21-12-2020
CA-2020-157287,HR-14830,US-Eas-Pen-Phi-19140,22-12-2020
CA-2020-153612,BT-11305,US-Cen-Wis-Sup-54880,22-12-2020
CA-2020-117828,BD-11500,US-Sou-Vir-Ric-23223,23-12-2020
US-2020-128587,HM-14860,US-Cen-Mis-Spr-65807,24-12-2020
CA-2020-169397,JB-15925,US-Eas-Ohi-Dub-43017,24-12-2020
CA-2020-124653,DB-13120,US-Eas-New-Roc-14609,24-12-2020
CA-2020-120103,MS-17365,US-Wes-Ari-Pho-85023,24-12-2020
US-2020-103471,JR-15670,US-Wes-Col-Col-80906,24-12-2020
CA-2020-135538,HR-14830,US-Wes-Ari-Gil-85234,24-12-2020
CA-2020-158456,KT-16465,US-Wes-Cal-Los-90032,24-12-2020
US-2020-147739,JD-16150,US-Eas-Pen-Phi-19140,25-12-2020
CA-2020-113152,JK-15625,US-Eas-New-New-10024,25-12-2020
CA-2020-153717,DL-13495,US-Cen-Mic-Det-48227,25-12-2020
US-2020-136749,LH-16900,US-Sou-Geo-Col-31907,25-12-2020
CA-2020-111780,RA-19285,US-Wes-Cal-San-92037,25-12-2020
CA-2020-143980,JK-15640,US-Eas-New-New-10011,25-12-2020
CA-2020-144890,SM-20320,US-Wes-Cal-Los-90049,25-12-2020
CA-2020-144288,MB-17305,US-Sou-Ten-Nas-37211,25-12-2020
CA-2020-119550,RB-19705,US-Cen-Tex-Hou-77070,26-12-2020
CA-2020-158792,BD-11605,US-Eas-Mas-Law-1841,26-12-2020
CA-2020-111073,MC-18100,US-Eas-Ohi-Med-44256,26-12-2020
CA-2020-124933,DF-13135,US-Eas-New-New-10009,26-12-2020
CA-2020-130113,AH-10030,US-Wes-Cal-San-94122,27-12-2020
CA-2020-101889,DB-13120,US-Eas-Ohi-Mar-43302,27-12-2020
CA-2020-103870,SP-20860,US-Sou-Ten-Mur-37130,27-12-2020
CA-2020-117415,SN-20710,US-Cen-Tex-Hou-77041,27-12-2020
CA-2020-148376,AG-10900,US-Wes-Cal-Los-90008,27-12-2020
CA-2020-151589,RE-19450,US-Cen-Wis-Eau-54703,27-12-2020
US-2020-163783,DR-12940,US-Cen-Ill-Chi-60610,27-12-2020
CA-2020-155145,KN-16450,US-Wes-Cal-Vis-93277,27-12-2020
CA-2020-165085,BT-11485,US-Eas-Mar-Cli-20735,27-12-2020
CA-2020-134782,MD-17350,US-Sou-Ark-Fay-72701,27-12-2020
CA-2020-119697,EM-13960,US-Eas-Pen-Phi-19134,28-12-2020
CA-2020-148859,FH-14350,US-Cen-Ill-Chi-60623,28-12-2020
CA-2020-130855,RF-19840,US-Eas-New-New-10035,29-12-2020
CA-2020-135580,CL-12565,US-Wes-Cal-Los-90049,30-12-2020
CA-2020-109197,JO-15280,US-Wes-Mon-Mis-59801,31-12-2020
CA-2020-109470,KC-16255,US-Sou-Ken-Hen-42420,31-12-2020
CA-2020-156377,TB-21625,US-Cen-Tex-Gra-75051,31-12-2020
CA-2020-120901,BG-11035,US-Cen-Tex-Aus-78745,31-12-2020
CA-2020-139780,AH-10690,US-Cen-Mic-Det-48205,31-12-2020
CA-2021-160304,BM-11575,US-Eas-Mar-Gai-20877,02-01-2021
CA-2021-105207,BO-11350,US-Cen-Okl-Bro-74012,03-01-2021
US-2021-116365,CA-12310,US-Cen-Tex-San-78207,03-01-2021
CA-2021-125206,LR-16915,US-Wes-Cal-Los-90045,03-01-2021
CA-2021-158211,BP-11185,US-Eas-Pen-Phi-19143,04-01-2021
US-2021-164630,EB-13975,US-Sou-Nor-Cha-28205,04-01-2021
CA-2021-134474,AJ-10795,US-Sou-Flo-Jac-32216,05-01-2021
CA-2021-101938,DW-13480,US-Wes-Cal-Oak-94601,07-01-2021
CA-2021-158806,NM-18520,US-Cen-Tex-Ama-79109,07-01-2021
US-2021-137295,VS-21820,US-Sou-Nor-Ral-27604,08-01-2021
